replicate,block,temp,rh,evap,tray_no,development_time,development_rate
28-60-C-3,2,28,60,C,3,9,0.1111111111111111
28-60-C-3,2,28,60,C,3,9,0.1111111111111111
28-60-C-3,2,28,60,C,3,9,0.1111111111111111
28-60-C-3,2,28,60,C,3,9,0.1111111111111111
28-60-C-3,2,28,60,C,3,9,0.1111111111111111
28-60-C-3,2,28,60,C,3,9,0.1111111111111111
28-60-C-3,2,28,60,C,3,9,0.1111111111111111
28-60-C-3,2,28,60,C,3,9,0.1111111111111111
28-60-C-3,2,28,60,C,3,9,0.1111111111111111
28-60-C-3,2,28,60,C,3,9,0.1111111111111111
28-60-C-3,2,28,60,C,3,9,0.1111111111111111
28-60-C-3,2,28,60,C,3,9,0.1111111111111111
28-60-C-3,2,28,60,C,3,10,0.1
28-60-C-3,2,28,60,C,3,10,0.1
28-60-C-3,2,28,60,C,3,10,0.1
28-60-C-3,2,28,60,C,3,10,0.1
28-60-C-3,2,28,60,C,3,10,0.1
28-60-C-3,2,28,60,C,3,10,0.1
28-60-C-3,2,28,60,C,3,10,0.1
28-60-C-3,2,28,60,C,3,10,0.1
28-60-C-3,2,28,60,C,3,10,0.1
28-60-C-3,2,28,60,C,3,11,0.09090909090909091
28-60-C-3,2,28,60,C,3,11,0.09090909090909091
28-60-C-3,2,28,60,C,3,11,0.09090909090909091
28-60-C-3,2,28,60,C,3,11,0.09090909090909091
28-60-C-3,2,28,60,C,3,11,0.09090909090909091
28-60-C-3,2,28,60,C,3,11,0.09090909090909091
28-60-C-3,2,28,60,C,3,12,0.08333333333333333
28-60-C-3,2,28,60,C,3,12,0.08333333333333333
28-60-C-3,2,28,60,C,3,13,0.07692307692307693
28-60-C-3,2,28,60,C,3,15,0.06666666666666667
28-60-C-3,2,28,60,C,3,16,0.0625
28-60-C-3,2,28,60,C,3,17,0.058823529411764705
24-45-C-1,2,24,45,C,1,12,0.08333333333333333
24-45-C-1,2,24,45,C,1,12,0.08333333333333333
24-45-C-1,2,24,45,C,1,12,0.08333333333333333
24-45-C-1,2,24,45,C,1,12,0.08333333333333333
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,13,0.07692307692307693
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,14,0.07142857142857142
24-45-C-1,2,24,45,C,1,15,0.06666666666666667
24-45-C-1,2,24,45,C,1,15,0.06666666666666667
24-45-C-1,2,24,45,C,1,15,0.06666666666666667
24-45-C-1,2,24,45,C,1,15,0.06666666666666667
24-45-C-1,2,24,45,C,1,15,0.06666666666666667
24-45-C-1,2,24,45,C,1,15,0.06666666666666667
24-45-C-1,2,24,45,C,1,15,0.06666666666666667
24-45-C-1,2,24,45,C,1,16,0.0625
24-45-C-1,2,24,45,C,1,16,0.0625
24-45-C-1,2,24,45,C,1,16,0.0625
24-45-C-1,2,24,45,C,1,16,0.0625
24-45-C-1,2,24,45,C,1,16,0.0625
24-45-C-1,2,24,45,C,1,16,0.0625
24-45-C-1,2,24,45,C,1,16,0.0625
24-45-C-1,2,24,45,C,1,16,0.0625
24-45-C-1,2,24,45,C,1,16,0.0625
24-45-C-1,2,24,45,C,1,16,0.0625
24-45-C-1,2,24,45,C,1,16,0.0625
24-45-C-1,2,24,45,C,1,17,0.058823529411764705
24-45-C-1,2,24,45,C,1,17,0.058823529411764705
24-45-C-1,2,24,45,C,1,19,0.05263157894736842
24-45-C-1,2,24,45,C,1,26,0.038461538461538464
24-45-C-1,2,24,45,C,1,27,0.037037037037037035
24-45-C-2,2,24,45,C,2,12,0.08333333333333333
24-45-C-2,2,24,45,C,2,12,0.08333333333333333
24-45-C-2,2,24,45,C,2,12,0.08333333333333333
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,13,0.07692307692307693
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,14,0.07142857142857142
24-45-C-2,2,24,45,C,2,15,0.06666666666666667
24-45-C-2,2,24,45,C,2,15,0.06666666666666667
24-45-C-2,2,24,45,C,2,15,0.06666666666666667
24-45-C-2,2,24,45,C,2,15,0.06666666666666667
24-45-C-2,2,24,45,C,2,15,0.06666666666666667
24-45-C-2,2,24,45,C,2,15,0.06666666666666667
24-45-C-2,2,24,45,C,2,15,0.06666666666666667
24-45-C-2,2,24,45,C,2,15,0.06666666666666667
24-45-C-2,2,24,45,C,2,15,0.06666666666666667
24-45-C-2,2,24,45,C,2,16,0.0625
24-45-C-2,2,24,45,C,2,16,0.0625
24-45-C-2,2,24,45,C,2,16,0.0625
24-45-C-2,2,24,45,C,2,16,0.0625
24-45-C-2,2,24,45,C,2,16,0.0625
24-45-C-2,2,24,45,C,2,16,0.0625
24-45-C-2,2,24,45,C,2,17,0.058823529411764705
24-45-C-2,2,24,45,C,2,17,0.058823529411764705
24-45-C-2,2,24,45,C,2,19,0.05263157894736842
24-45-C-2,2,24,45,C,2,20,0.05
24-45-C-2,2,24,45,C,2,20,0.05
24-45-C-2,2,24,45,C,2,20,0.05
24-45-C-2,2,24,45,C,2,21,0.047619047619047616
24-45-C-3,2,24,45,C,3,13,0.07692307692307693
24-45-C-3,2,24,45,C,3,13,0.07692307692307693
24-45-C-3,2,24,45,C,3,13,0.07692307692307693
24-45-C-3,2,24,45,C,3,13,0.07692307692307693
24-45-C-3,2,24,45,C,3,13,0.07692307692307693
24-45-C-3,2,24,45,C,3,14,0.07142857142857142
24-45-C-3,2,24,45,C,3,14,0.07142857142857142
24-45-C-3,2,24,45,C,3,14,0.07142857142857142
24-45-C-3,2,24,45,C,3,14,0.07142857142857142
24-45-C-3,2,24,45,C,3,14,0.07142857142857142
24-45-C-3,2,24,45,C,3,14,0.07142857142857142
24-45-C-3,2,24,45,C,3,14,0.07142857142857142
24-45-C-3,2,24,45,C,3,14,0.07142857142857142
24-45-C-3,2,24,45,C,3,14,0.07142857142857142
24-45-C-3,2,24,45,C,3,14,0.07142857142857142
24-45-C-3,2,24,45,C,3,14,0.07142857142857142
24-45-C-3,2,24,45,C,3,14,0.07142857142857142
24-45-C-3,2,24,45,C,3,14,0.07142857142857142
24-45-C-3,2,24,45,C,3,15,0.06666666666666667
24-45-C-3,2,24,45,C,3,15,0.06666666666666667
24-45-C-3,2,24,45,C,3,15,0.06666666666666667
24-45-C-3,2,24,45,C,3,15,0.06666666666666667
24-45-C-3,2,24,45,C,3,15,0.06666666666666667
24-45-C-3,2,24,45,C,3,15,0.06666666666666667
24-45-C-3,2,24,45,C,3,15,0.06666666666666667
24-45-C-3,2,24,45,C,3,15,0.06666666666666667
24-45-C-3,2,24,45,C,3,15,0.06666666666666667
24-45-C-3,2,24,45,C,3,15,0.06666666666666667
24-45-C-3,2,24,45,C,3,15,0.06666666666666667
24-45-C-3,2,24,45,C,3,15,0.06666666666666667
24-45-C-3,2,24,45,C,3,15,0.06666666666666667
24-45-C-3,2,24,45,C,3,16,0.0625
24-45-C-3,2,24,45,C,3,16,0.0625
24-45-C-3,2,24,45,C,3,16,0.0625
24-45-C-3,2,24,45,C,3,16,0.0625
24-45-C-3,2,24,45,C,3,16,0.0625
24-45-C-3,2,24,45,C,3,16,0.0625
24-45-C-3,2,24,45,C,3,16,0.0625
24-45-C-3,2,24,45,C,3,16,0.0625
24-45-C-3,2,24,45,C,3,16,0.0625
20-30-C-1,2,20,30,C,1,21,0.047619047619047616
20-30-C-1,2,20,30,C,1,22,0.045454545454545456
20-30-C-1,2,20,30,C,1,22,0.045454545454545456
20-30-C-1,2,20,30,C,1,22,0.045454545454545456
20-30-C-1,2,20,30,C,1,22,0.045454545454545456
20-30-C-1,2,20,30,C,1,23,0.043478260869565216
20-30-C-1,2,20,30,C,1,23,0.043478260869565216
20-30-C-1,2,20,30,C,1,24,0.041666666666666664
20-30-C-1,2,20,30,C,1,24,0.041666666666666664
20-30-C-1,2,20,30,C,1,24,0.041666666666666664
20-30-C-1,2,20,30,C,1,24,0.041666666666666664
20-30-C-1,2,20,30,C,1,24,0.041666666666666664
20-30-C-1,2,20,30,C,1,24,0.041666666666666664
20-30-C-1,2,20,30,C,1,25,0.04
20-30-C-2,2,20,30,C,2,22,0.045454545454545456
20-30-C-2,2,20,30,C,2,22,0.045454545454545456
20-30-C-2,2,20,30,C,2,22,0.045454545454545456
20-30-C-2,2,20,30,C,2,23,0.043478260869565216
20-30-C-2,2,20,30,C,2,23,0.043478260869565216
20-30-C-2,2,20,30,C,2,24,0.041666666666666664
20-30-C-2,2,20,30,C,2,24,0.041666666666666664
20-30-C-2,2,20,30,C,2,24,0.041666666666666664
20-30-C-2,2,20,30,C,2,25,0.04
20-30-C-3,2,20,30,C,3,21,0.047619047619047616
20-30-C-3,2,20,30,C,3,21,0.047619047619047616
20-30-C-3,2,20,30,C,3,21,0.047619047619047616
20-30-C-3,2,20,30,C,3,21,0.047619047619047616
20-30-C-3,2,20,30,C,3,22,0.045454545454545456
20-30-C-3,2,20,30,C,3,22,0.045454545454545456
20-30-C-3,2,20,30,C,3,22,0.045454545454545456
20-30-C-3,2,20,30,C,3,22,0.045454545454545456
20-30-C-3,2,20,30,C,3,22,0.045454545454545456
20-30-C-3,2,20,30,C,3,22,0.045454545454545456
20-30-C-3,2,20,30,C,3,22,0.045454545454545456
20-30-C-3,2,20,30,C,3,22,0.045454545454545456
20-30-C-3,2,20,30,C,3,23,0.043478260869565216
20-30-C-3,2,20,30,C,3,23,0.043478260869565216
20-30-C-3,2,20,30,C,3,23,0.043478260869565216
20-30-C-3,2,20,30,C,3,23,0.043478260869565216
20-30-C-3,2,20,30,C,3,23,0.043478260869565216
20-30-C-3,2,20,30,C,3,24,0.041666666666666664
20-30-C-3,2,20,30,C,3,24,0.041666666666666664
20-30-C-3,2,20,30,C,3,24,0.041666666666666664
20-30-C-3,2,20,30,C,3,24,0.041666666666666664
20-30-C-3,2,20,30,C,3,24,0.041666666666666664
20-30-C-3,2,20,30,C,3,24,0.041666666666666664
20-30-C-3,2,20,30,C,3,25,0.04
20-30-C-3,2,20,30,C,3,26,0.038461538461538464
20-30-C-3,2,20,30,C,3,26,0.038461538461538464
16-90-C-1,2,16,90,C,1,32,0.03125
16-90-C-1,2,16,90,C,1,36,0.027777777777777776
16-90-C-1,2,16,90,C,1,36,0.027777777777777776
16-90-C-1,2,16,90,C,1,37,0.02702702702702703
16-90-C-1,2,16,90,C,1,37,0.02702702702702703
16-90-C-1,2,16,90,C,1,39,0.02564102564102564
16-90-C-2,2,16,90,C,2,26,0.038461538461538464
16-90-C-2,2,16,90,C,2,26,0.038461538461538464
16-90-C-2,2,16,90,C,2,26,0.038461538461538464
16-90-C-2,2,16,90,C,2,26,0.038461538461538464
16-90-C-2,2,16,90,C,2,26,0.038461538461538464
16-90-C-2,2,16,90,C,2,27,0.037037037037037035
16-90-C-2,2,16,90,C,2,27,0.037037037037037035
16-90-C-2,2,16,90,C,2,27,0.037037037037037035
16-90-C-2,2,16,90,C,2,27,0.037037037037037035
16-90-C-2,2,16,90,C,2,27,0.037037037037037035
16-90-C-2,2,16,90,C,2,27,0.037037037037037035
16-90-C-2,2,16,90,C,2,28,0.03571428571428571
16-90-C-2,2,16,90,C,2,28,0.03571428571428571
16-90-C-2,2,16,90,C,2,28,0.03571428571428571
16-90-C-2,2,16,90,C,2,28,0.03571428571428571
16-90-C-2,2,16,90,C,2,28,0.03571428571428571
16-90-C-2,2,16,90,C,2,28,0.03571428571428571
16-90-C-2,2,16,90,C,2,28,0.03571428571428571
16-90-C-2,2,16,90,C,2,28,0.03571428571428571
16-90-C-2,2,16,90,C,2,28,0.03571428571428571
16-90-C-2,2,16,90,C,2,28,0.03571428571428571
16-90-C-2,2,16,90,C,2,28,0.03571428571428571
16-90-C-2,2,16,90,C,2,29,0.034482758620689655
16-90-C-2,2,16,90,C,2,29,0.034482758620689655
16-90-C-2,2,16,90,C,2,29,0.034482758620689655
16-90-C-2,2,16,90,C,2,30,0.03333333333333333
16-90-C-2,2,16,90,C,2,30,0.03333333333333333
16-90-C-2,2,16,90,C,2,30,0.03333333333333333
16-90-C-2,2,16,90,C,2,30,0.03333333333333333
16-90-C-2,2,16,90,C,2,31,0.03225806451612903
16-90-C-2,2,16,90,C,2,31,0.03225806451612903
16-90-C-2,2,16,90,C,2,31,0.03225806451612903
16-90-C-2,2,16,90,C,2,31,0.03225806451612903
16-90-C-2,2,16,90,C,2,34,0.029411764705882353
16-90-C-2,2,16,90,C,2,34,0.029411764705882353
16-90-C-2,2,16,90,C,2,34,0.029411764705882353
16-90-C-3,2,16,90,C,3,25,0.04
16-90-C-3,2,16,90,C,3,26,0.038461538461538464
16-90-C-3,2,16,90,C,3,26,0.038461538461538464
16-90-C-3,2,16,90,C,3,26,0.038461538461538464
16-90-C-3,2,16,90,C,3,26,0.038461538461538464
16-90-C-3,2,16,90,C,3,26,0.038461538461538464
16-90-C-3,2,16,90,C,3,26,0.038461538461538464
16-90-C-3,2,16,90,C,3,26,0.038461538461538464
16-90-C-3,2,16,90,C,3,26,0.038461538461538464
16-90-C-3,2,16,90,C,3,27,0.037037037037037035
16-90-C-3,2,16,90,C,3,27,0.037037037037037035
16-90-C-3,2,16,90,C,3,27,0.037037037037037035
16-90-C-3,2,16,90,C,3,27,0.037037037037037035
16-90-C-3,2,16,90,C,3,27,0.037037037037037035
16-90-C-3,2,16,90,C,3,28,0.03571428571428571
16-90-C-3,2,16,90,C,3,28,0.03571428571428571
16-90-C-3,2,16,90,C,3,28,0.03571428571428571
16-90-C-3,2,16,90,C,3,28,0.03571428571428571
16-90-C-3,2,16,90,C,3,28,0.03571428571428571
16-90-C-3,2,16,90,C,3,28,0.03571428571428571
16-90-C-3,2,16,90,C,3,28,0.03571428571428571
16-90-C-3,2,16,90,C,3,28,0.03571428571428571
16-90-C-3,2,16,90,C,3,28,0.03571428571428571
16-90-C-3,2,16,90,C,3,29,0.034482758620689655
16-90-C-3,2,16,90,C,3,29,0.034482758620689655
16-90-C-3,2,16,90,C,3,29,0.034482758620689655
16-90-C-3,2,16,90,C,3,29,0.034482758620689655
16-90-C-3,2,16,90,C,3,29,0.034482758620689655
16-90-C-3,2,16,90,C,3,30,0.03333333333333333
16-90-C-3,2,16,90,C,3,30,0.03333333333333333
16-90-C-3,2,16,90,C,3,30,0.03333333333333333
16-90-C-3,2,16,90,C,3,30,0.03333333333333333
16-90-C-3,2,16,90,C,3,30,0.03333333333333333
16-90-C-3,2,16,90,C,3,30,0.03333333333333333
16-90-C-3,2,16,90,C,3,30,0.03333333333333333
16-90-C-3,2,16,90,C,3,31,0.03225806451612903
16-90-C-3,2,16,90,C,3,31,0.03225806451612903
16-90-C-3,2,16,90,C,3,31,0.03225806451612903
16-90-C-3,2,16,90,C,3,31,0.03225806451612903
16-90-C-3,2,16,90,C,3,32,0.03125
16-90-C-3,2,16,90,C,3,33,0.030303030303030304
16-90-C-3,2,16,90,C,3,34,0.029411764705882353
16-90-C-3,2,16,90,C,3,35,0.02857142857142857
16-90-C-3,2,16,90,C,3,36,0.027777777777777776
16-90-C-3,2,16,90,C,3,36,0.027777777777777776
16-90-C-3,2,16,90,C,3,36,0.027777777777777776
16-90-C-3,2,16,90,C,3,37,0.02702702702702703
16-90-C-3,2,16,90,C,3,38,0.02631578947368421
16-90-C-3,2,16,90,C,3,38,0.02631578947368421
16-90-C-3,2,16,90,C,3,39,0.02564102564102564
16-90-E-1,2,16,90,E,1,26,0.038461538461538464
16-90-E-1,2,16,90,E,1,27,0.037037037037037035
16-90-E-1,2,16,90,E,1,27,0.037037037037037035
16-90-E-1,2,16,90,E,1,27,0.037037037037037035
16-90-E-1,2,16,90,E,1,27,0.037037037037037035
16-90-E-1,2,16,90,E,1,27,0.037037037037037035
16-90-E-1,2,16,90,E,1,27,0.037037037037037035
16-90-E-1,2,16,90,E,1,27,0.037037037037037035
16-90-E-1,2,16,90,E,1,28,0.03571428571428571
16-90-E-1,2,16,90,E,1,28,0.03571428571428571
16-90-E-1,2,16,90,E,1,28,0.03571428571428571
16-90-E-1,2,16,90,E,1,28,0.03571428571428571
16-90-E-1,2,16,90,E,1,28,0.03571428571428571
16-90-E-1,2,16,90,E,1,28,0.03571428571428571
16-90-E-1,2,16,90,E,1,28,0.03571428571428571
16-90-E-1,2,16,90,E,1,28,0.03571428571428571
16-90-E-1,2,16,90,E,1,28,0.03571428571428571
16-90-E-1,2,16,90,E,1,29,0.034482758620689655
16-90-E-1,2,16,90,E,1,29,0.034482758620689655
16-90-E-1,2,16,90,E,1,29,0.034482758620689655
16-90-E-1,2,16,90,E,1,29,0.034482758620689655
16-90-E-1,2,16,90,E,1,30,0.03333333333333333
16-90-E-1,2,16,90,E,1,30,0.03333333333333333
16-90-E-1,2,16,90,E,1,30,0.03333333333333333
16-90-E-1,2,16,90,E,1,30,0.03333333333333333
16-90-E-1,2,16,90,E,1,30,0.03333333333333333
16-90-E-1,2,16,90,E,1,30,0.03333333333333333
16-90-E-1,2,16,90,E,1,30,0.03333333333333333
16-90-E-1,2,16,90,E,1,30,0.03333333333333333
16-90-E-1,2,16,90,E,1,30,0.03333333333333333
16-90-E-1,2,16,90,E,1,30,0.03333333333333333
16-90-E-1,2,16,90,E,1,31,0.03225806451612903
16-90-E-1,2,16,90,E,1,31,0.03225806451612903
16-90-E-1,2,16,90,E,1,31,0.03225806451612903
16-90-E-1,2,16,90,E,1,31,0.03225806451612903
16-90-E-1,2,16,90,E,1,31,0.03225806451612903
16-90-E-1,2,16,90,E,1,31,0.03225806451612903
16-90-E-1,2,16,90,E,1,32,0.03125
16-90-E-1,2,16,90,E,1,33,0.030303030303030304
16-90-E-1,2,16,90,E,1,33,0.030303030303030304
16-90-E-1,2,16,90,E,1,35,0.02857142857142857
16-90-E-1,2,16,90,E,1,35,0.02857142857142857
16-90-E-2,2,16,90,E,2,26,0.038461538461538464
16-90-E-2,2,16,90,E,2,27,0.037037037037037035
16-90-E-2,2,16,90,E,2,27,0.037037037037037035
16-90-E-2,2,16,90,E,2,27,0.037037037037037035
16-90-E-2,2,16,90,E,2,27,0.037037037037037035
16-90-E-2,2,16,90,E,2,27,0.037037037037037035
16-90-E-2,2,16,90,E,2,28,0.03571428571428571
16-90-E-2,2,16,90,E,2,28,0.03571428571428571
16-90-E-2,2,16,90,E,2,28,0.03571428571428571
16-90-E-2,2,16,90,E,2,28,0.03571428571428571
16-90-E-2,2,16,90,E,2,28,0.03571428571428571
16-90-E-2,2,16,90,E,2,28,0.03571428571428571
16-90-E-2,2,16,90,E,2,28,0.03571428571428571
16-90-E-2,2,16,90,E,2,29,0.034482758620689655
16-90-E-2,2,16,90,E,2,29,0.034482758620689655
16-90-E-2,2,16,90,E,2,29,0.034482758620689655
16-90-E-2,2,16,90,E,2,30,0.03333333333333333
16-90-E-2,2,16,90,E,2,30,0.03333333333333333
16-90-E-2,2,16,90,E,2,30,0.03333333333333333
16-90-E-2,2,16,90,E,2,31,0.03225806451612903
16-90-E-2,2,16,90,E,2,31,0.03225806451612903
16-90-E-2,2,16,90,E,2,31,0.03225806451612903
16-90-E-2,2,16,90,E,2,31,0.03225806451612903
16-90-E-2,2,16,90,E,2,32,0.03125
16-90-E-2,2,16,90,E,2,32,0.03125
16-90-E-2,2,16,90,E,2,34,0.029411764705882353
16-90-E-2,2,16,90,E,2,34,0.029411764705882353
16-90-E-2,2,16,90,E,2,34,0.029411764705882353
16-90-E-2,2,16,90,E,2,35,0.02857142857142857
16-90-E-2,2,16,90,E,2,35,0.02857142857142857
16-90-E-2,2,16,90,E,2,36,0.027777777777777776
16-90-E-2,2,16,90,E,2,36,0.027777777777777776
16-90-E-3,2,16,90,E,3,26,0.038461538461538464
16-90-E-3,2,16,90,E,3,26,0.038461538461538464
16-90-E-3,2,16,90,E,3,27,0.037037037037037035
16-90-E-3,2,16,90,E,3,27,0.037037037037037035
16-90-E-3,2,16,90,E,3,27,0.037037037037037035
16-90-E-3,2,16,90,E,3,27,0.037037037037037035
16-90-E-3,2,16,90,E,3,27,0.037037037037037035
16-90-E-3,2,16,90,E,3,28,0.03571428571428571
16-90-E-3,2,16,90,E,3,28,0.03571428571428571
16-90-E-3,2,16,90,E,3,28,0.03571428571428571
16-90-E-3,2,16,90,E,3,28,0.03571428571428571
16-90-E-3,2,16,90,E,3,28,0.03571428571428571
16-90-E-3,2,16,90,E,3,28,0.03571428571428571
16-90-E-3,2,16,90,E,3,28,0.03571428571428571
16-90-E-3,2,16,90,E,3,29,0.034482758620689655
16-90-E-3,2,16,90,E,3,29,0.034482758620689655
16-90-E-3,2,16,90,E,3,29,0.034482758620689655
16-90-E-3,2,16,90,E,3,29,0.034482758620689655
16-90-E-3,2,16,90,E,3,29,0.034482758620689655
16-90-E-3,2,16,90,E,3,29,0.034482758620689655
16-90-E-3,2,16,90,E,3,29,0.034482758620689655
16-90-E-3,2,16,90,E,3,29,0.034482758620689655
16-90-E-3,2,16,90,E,3,30,0.03333333333333333
16-90-E-3,2,16,90,E,3,30,0.03333333333333333
16-90-E-3,2,16,90,E,3,30,0.03333333333333333
16-90-E-3,2,16,90,E,3,30,0.03333333333333333
16-90-E-3,2,16,90,E,3,30,0.03333333333333333
16-90-E-3,2,16,90,E,3,30,0.03333333333333333
16-90-E-3,2,16,90,E,3,30,0.03333333333333333
16-90-E-3,2,16,90,E,3,31,0.03225806451612903
16-90-E-3,2,16,90,E,3,31,0.03225806451612903
16-90-E-3,2,16,90,E,3,31,0.03225806451612903
16-90-E-3,2,16,90,E,3,31,0.03225806451612903
16-90-E-3,2,16,90,E,3,32,0.03125
16-90-E-3,2,16,90,E,3,32,0.03125
16-90-E-3,2,16,90,E,3,32,0.03125
16-90-E-3,2,16,90,E,3,33,0.030303030303030304
16-90-E-3,2,16,90,E,3,33,0.030303030303030304
16-90-E-3,2,16,90,E,3,34,0.029411764705882353
16-90-E-3,2,16,90,E,3,34,0.029411764705882353
16-90-E-3,2,16,90,E,3,34,0.029411764705882353
16-90-E-3,2,16,90,E,3,35,0.02857142857142857
